,ARREST_YEAR,ARREST_MONTH,OFNS_DESC,ARREST_BORO,n
512,2011,3,BURGLAR'S TOOLS,B,2
513,2011,3,BURGLAR'S TOOLS,K,8
514,2011,3,BURGLAR'S TOOLS,M,9
515,2011,3,BURGLAR'S TOOLS,Q,4
516,2011,3,BURGLARY,B,61
517,2011,3,BURGLARY,K,105
518,2011,3,BURGLARY,M,74
519,2011,3,BURGLARY,Q,107
520,2011,3,BURGLARY,S,13
521,2011,3,CHILD ABANDONMENT/NON SUPPORT 1,M,1
522,2011,3,CRIMINAL MISCHIEF & RELATED OFFENSES,B,191
523,2011,3,CRIMINAL MISCHIEF & RELATED OFFENSES,K,311
524,2011,3,CRIMINAL MISCHIEF & RELATED OFFENSES,M,206
525,2011,3,CRIMINAL MISCHIEF & RELATED OFFENSES,Q,408
526,2011,3,CRIMINAL MISCHIEF & RELATED OFFENSES,S,70
527,2011,3,CRIMINAL TRESPASS,B,877
528,2011,3,CRIMINAL TRESPASS,K,525
529,2011,3,CRIMINAL TRESPASS,M,584
530,2011,3,CRIMINAL TRESPASS,Q,234
531,2011,3,CRIMINAL TRESPASS,S,41
532,2011,3,DANGEROUS DRUGS,B,2841
533,2011,3,DANGEROUS DRUGS,K,3172
534,2011,3,DANGEROUS DRUGS,M,2279
535,2011,3,DANGEROUS DRUGS,Q,1375
536,2011,3,DANGEROUS DRUGS,S,390
537,2011,3,DANGEROUS WEAPONS,B,573
538,2011,3,DANGEROUS WEAPONS,K,408
539,2011,3,DANGEROUS WEAPONS,M,220
540,2011,3,DANGEROUS WEAPONS,Q,269
541,2011,3,DANGEROUS WEAPONS,S,48
542,2011,3,DISORDERLY CONDUCT,B,19
543,2011,3,DISORDERLY CONDUCT,K,42
544,2011,3,DISORDERLY CONDUCT,M,105
545,2011,3,DISORDERLY CONDUCT,Q,68
546,2011,3,DISORDERLY CONDUCT,S,4
547,2011,3,DISRUPTION OF A RELIGIOUS SERVICE,K,2
548,2011,3,ESCAPE 3,K,1
549,2011,3,F.C.A. P.I.N.O.S.,B,11
550,2011,3,F.C.A. P.I.N.O.S.,K,8
551,2011,3,F.C.A. P.I.N.O.S.,M,36
552,2011,3,F.C.A. P.I.N.O.S.,Q,19
553,2011,3,F.C.A. P.I.N.O.S.,S,6
554,2011,3,FELONY ASSAULT,B,268
555,2011,3,FELONY ASSAULT,K,417
556,2011,3,FELONY ASSAULT,M,213
557,2011,3,FELONY ASSAULT,Q,236
558,2011,3,FELONY ASSAULT,S,43
559,2011,3,FORCIBLE TOUCHING,B,16
560,2011,3,FORCIBLE TOUCHING,K,20
561,2011,3,FORCIBLE TOUCHING,M,36
562,2011,3,FORCIBLE TOUCHING,Q,21
563,2011,3,FORCIBLE TOUCHING,S,3
564,2011,3,FORGERY,B,106
565,2011,3,FORGERY,K,124
566,2011,3,FORGERY,M,158
567,2011,3,FORGERY,Q,106
568,2011,3,FORGERY,S,17
569,2011,3,FRAUDS,B,24
570,2011,3,FRAUDS,K,51
571,2011,3,FRAUDS,M,42
572,2011,3,FRAUDS,Q,20
573,2011,3,FRAUDS,S,9
574,2011,3,FRAUDULENT ACCOSTING,M,13
575,2011,3,GAMBLING,B,31
576,2011,3,GAMBLING,K,17
577,2011,3,GAMBLING,M,42
578,2011,3,GAMBLING,Q,7
579,2011,3,GRAND LARCENY,B,99
580,2011,3,GRAND LARCENY,K,164
581,2011,3,GRAND LARCENY,M,229
582,2011,3,GRAND LARCENY,Q,94
583,2011,3,GRAND LARCENY,S,32
584,2011,3,GRAND LARCENY OF MOTOR VEHICLE,B,9
585,2011,3,GRAND LARCENY OF MOTOR VEHICLE,K,25
586,2011,3,GRAND LARCENY OF MOTOR VEHICLE,M,4
587,2011,3,GRAND LARCENY OF MOTOR VEHICLE,Q,72
588,2011,3,GRAND LARCENY OF MOTOR VEHICLE,S,4
589,2011,3,HARASSMENT,B,42
590,2011,3,HARASSMENT,K,38
591,2011,3,HARASSMENT,M,38
592,2011,3,HARASSMENT,Q,25
593,2011,3,HARASSMENT,S,6
594,2011,3,HARRASSMENT 2,B,1
595,2011,3,HARRASSMENT 2,K,7
596,2011,3,HARRASSMENT 2,M,5
597,2011,3,HARRASSMENT 2,Q,4
598,2011,3,HARRASSMENT 2,S,2
599,2011,3,HOMICIDE-NEGLIGENT-VEHICLE,B,1
600,2011,3,HOMICIDE-NEGLIGENT,UNCLASSIFIED,K,2
601,2011,3,INTOXICATED & IMPAIRED DRIVING,B,107
602,2011,3,INTOXICATED & IMPAIRED DRIVING,K,157
603,2011,3,INTOXICATED & IMPAIRED DRIVING,M,143
604,2011,3,INTOXICATED & IMPAIRED DRIVING,Q,223
605,2011,3,INTOXICATED & IMPAIRED DRIVING,S,50
606,2011,3,INTOXICATED/IMPAIRED DRIVING,B,9
607,2011,3,INTOXICATED/IMPAIRED DRIVING,K,8
608,2011,3,INTOXICATED/IMPAIRED DRIVING,M,9
609,2011,3,INTOXICATED/IMPAIRED DRIVING,Q,23
610,2011,3,JOSTLING,M,4
611,2011,3,KIDNAPPING & RELATED OFFENSES,B,3
612,2011,3,KIDNAPPING & RELATED OFFENSES,K,3
613,2011,3,KIDNAPPING & RELATED OFFENSES,Q,3
614,2011,3,KIDNAPPING & RELATED OFFENSES,S,1
615,2011,3,LOITERING,K,3
616,2011,3,LOITERING,M,2
617,2011,3,LOITERING,Q,3
618,2011,3,LOITERING FOR DRUG PURPOSES,M,3
619,2011,3,LOITERING/GAMBLING (CARDS, DICE, ETC),Q,1
620,2011,3,MISCELLANEOUS PENAL LAW,B,205
621,2011,3,MISCELLANEOUS PENAL LAW,K,393
622,2011,3,MISCELLANEOUS PENAL LAW,M,241
623,2011,3,MISCELLANEOUS PENAL LAW,Q,269
624,2011,3,MISCELLANEOUS PENAL LAW,S,48
625,2011,3,MOVING INFRACTIONS,B,11
626,2011,3,MOVING INFRACTIONS,K,10
627,2011,3,MOVING INFRACTIONS,M,17
628,2011,3,MOVING INFRACTIONS,Q,34
629,2011,3,MOVING INFRACTIONS,S,4
630,2011,3,MURDER & NON-NEGL. MANSLAUGHTER,B,25
631,2011,3,MURDER & NON-NEGL. MANSLAUGHTER,K,20
632,2011,3,MURDER & NON-NEGL. MANSLAUGHTER,M,10
633,2011,3,MURDER & NON-NEGL. MANSLAUGHTER,Q,23
634,2011,3,MURDER & NON-NEGL. MANSLAUGHTER,S,2
635,2011,3,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,B,254
636,2011,3,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,K,112
637,2011,3,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,M,95
638,2011,3,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,Q,91
639,2011,3,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,S,14
640,2011,3,OFFENSES AGAINST PUBLIC ADMINISTRATION,B,399
641,2011,3,OFFENSES AGAINST PUBLIC ADMINISTRATION,K,263
642,2011,3,OFFENSES AGAINST PUBLIC ADMINISTRATION,M,285
643,2011,3,OFFENSES AGAINST PUBLIC ADMINISTRATION,Q,237
644,2011,3,OFFENSES AGAINST PUBLIC ADMINISTRATION,S,57
645,2011,3,OFFENSES AGAINST PUBLIC SAFETY,B,3
646,2011,3,OFFENSES AGAINST PUBLIC SAFETY,K,1
647,2011,3,OFFENSES AGAINST PUBLIC SAFETY,M,2
648,2011,3,OFFENSES AGAINST PUBLIC SAFETY,Q,2
649,2011,3,OFFENSES AGAINST THE PERSON,B,50
650,2011,3,OFFENSES AGAINST THE PERSON,K,44
651,2011,3,OFFENSES AGAINST THE PERSON,M,31
652,2011,3,OFFENSES AGAINST THE PERSON,Q,18
653,2011,3,OFFENSES AGAINST THE PERSON,S,4
654,2011,3,OFFENSES INVOLVING FRAUD,B,30
655,2011,3,OFFENSES INVOLVING FRAUD,K,32
656,2011,3,OFFENSES INVOLVING FRAUD,M,121
657,2011,3,OFFENSES INVOLVING FRAUD,Q,42
658,2011,3,OFFENSES INVOLVING FRAUD,S,1
659,2011,3,OFFENSES RELATED TO CHILDREN,B,9
660,2011,3,OFFENSES RELATED TO CHILDREN,K,6
661,2011,3,OFFENSES RELATED TO CHILDREN,Q,5
662,2011,3,OTHER OFFENSES RELATED TO THEFT,B,529
663,2011,3,OTHER OFFENSES RELATED TO THEFT,K,589
664,2011,3,OTHER OFFENSES RELATED TO THEFT,M,990
665,2011,3,OTHER OFFENSES RELATED TO THEFT,Q,251
666,2011,3,OTHER OFFENSES RELATED TO THEFT,S,2
667,2011,3,OTHER STATE LAWS,B,205
668,2011,3,OTHER STATE LAWS,K,825
669,2011,3,OTHER STATE LAWS,M,774
670,2011,3,OTHER STATE LAWS,Q,395
671,2011,3,OTHER STATE LAWS,S,14
672,2011,3,OTHER STATE LAWS (NON PENAL LA,B,33
673,2011,3,OTHER STATE LAWS (NON PENAL LA,K,21
674,2011,3,OTHER STATE LAWS (NON PENAL LA,M,39
675,2011,3,OTHER STATE LAWS (NON PENAL LA,Q,13
676,2011,3,OTHER STATE LAWS (NON PENAL LAW),B,68
677,2011,3,OTHER STATE LAWS (NON PENAL LAW),K,78
678,2011,3,OTHER STATE LAWS (NON PENAL LAW),M,372
679,2011,3,OTHER STATE LAWS (NON PENAL LAW),Q,76
680,2011,3,OTHER STATE LAWS (NON PENAL LAW),S,7
681,2011,3,OTHER TRAFFIC INFRACTION,B,465
682,2011,3,OTHER TRAFFIC INFRACTION,K,668
683,2011,3,OTHER TRAFFIC INFRACTION,M,589
684,2011,3,OTHER TRAFFIC INFRACTION,Q,527
685,2011,3,OTHER TRAFFIC INFRACTION,S,55
686,2011,3,PETIT LARCENY,B,196
687,2011,3,PETIT LARCENY,K,175
688,2011,3,PETIT LARCENY,M,267
689,2011,3,PETIT LARCENY,Q,127
690,2011,3,PETIT LARCENY,S,14
691,2011,3,POSSESSION OF STOLEN PROPERTY,B,12
692,2011,3,POSSESSION OF STOLEN PROPERTY,K,35
693,2011,3,POSSESSION OF STOLEN PROPERTY,M,18
694,2011,3,POSSESSION OF STOLEN PROPERTY,Q,23
695,2011,3,POSSESSION OF STOLEN PROPERTY,S,3
696,2011,3,POSSESSION OF STOLEN PROPERTY 5,B,190
697,2011,3,POSSESSION OF STOLEN PROPERTY 5,K,369
698,2011,3,POSSESSION OF STOLEN PROPERTY 5,M,729
699,2011,3,POSSESSION OF STOLEN PROPERTY 5,Q,353
700,2011,3,POSSESSION OF STOLEN PROPERTY 5,S,68
701,2011,3,PROSTITUTION & RELATED OFFENSES,B,71
702,2011,3,PROSTITUTION & RELATED OFFENSES,K,101
703,2011,3,PROSTITUTION & RELATED OFFENSES,M,33
704,2011,3,PROSTITUTION & RELATED OFFENSES,Q,118
705,2011,3,RAPE,B,22
706,2011,3,RAPE,K,23
707,2011,3,RAPE,M,17
708,2011,3,RAPE,Q,16
709,2011,3,RAPE,S,2
710,2011,3,ROBBERY,B,217
711,2011,3,ROBBERY,K,293
712,2011,3,ROBBERY,M,167
713,2011,3,ROBBERY,Q,218
714,2011,3,ROBBERY,S,37
715,2011,3,SEX CRIMES,B,28
716,2011,3,SEX CRIMES,K,60
717,2011,3,SEX CRIMES,M,35
718,2011,3,SEX CRIMES,Q,48
719,2011,3,SEX CRIMES,S,11
720,2011,3,THEFT-FRAUD,B,16
721,2011,3,THEFT-FRAUD,K,20
722,2011,3,THEFT-FRAUD,M,49
723,2011,3,THEFT-FRAUD,Q,14
724,2011,3,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),B,15
725,2011,3,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),K,18
726,2011,3,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),M,11
727,2011,3,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),Q,29
728,2011,3,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),S,1
729,2011,3,UNDER THE INFLUENCE, DRUGS,K,1
730,2011,3,UNLAWFUL POSS. WEAP. ON SCHOOL GROUNDS,Q,1
731,2011,3,VEHICLE AND TRAFFIC LAWS,B,89
732,2011,3,VEHICLE AND TRAFFIC LAWS,K,157
733,2011,3,VEHICLE AND TRAFFIC LAWS,M,139
734,2011,3,VEHICLE AND TRAFFIC LAWS,Q,143
735,2011,3,VEHICLE AND TRAFFIC LAWS,S,39
736,2011,4,,B,18
737,2011,4,,K,17
738,2011,4,,M,26
739,2011,4,,Q,7
740,2011,4,ADMINISTRATIVE CODE,M,1
741,2011,4,ALCOHOLIC BEVERAGE CONTROL LAW,B,5
742,2011,4,ALCOHOLIC BEVERAGE CONTROL LAW,K,8
743,2011,4,ALCOHOLIC BEVERAGE CONTROL LAW,M,4
744,2011,4,ALCOHOLIC BEVERAGE CONTROL LAW,Q,6
745,2011,4,ALCOHOLIC BEVERAGE CONTROL LAW,S,1
746,2011,4,ANTICIPATORY OFFENSES,K,1
747,2011,4,ANTICIPATORY OFFENSES,M,1
748,2011,4,ANTICIPATORY OFFENSES,Q,3
749,2011,4,ARSON,B,5
750,2011,4,ARSON,K,8
751,2011,4,ARSON,M,2
752,2011,4,ARSON,Q,5
753,2011,4,ASSAULT 3 & RELATED OFFENSES,B,851
754,2011,4,ASSAULT 3 & RELATED OFFENSES,K,1046
755,2011,4,ASSAULT 3 & RELATED OFFENSES,M,605
756,2011,4,ASSAULT 3 & RELATED OFFENSES,Q,657
757,2011,4,ASSAULT 3 & RELATED OFFENSES,S,146
758,2011,4,BURGLAR'S TOOLS,B,3
759,2011,4,BURGLAR'S TOOLS,K,5
760,2011,4,BURGLAR'S TOOLS,M,10
761,2011,4,BURGLAR'S TOOLS,Q,1
762,2011,4,BURGLAR'S TOOLS,S,1
763,2011,4,BURGLARY,B,59
764,2011,4,BURGLARY,K,105
765,2011,4,BURGLARY,M,91
766,2011,4,BURGLARY,Q,89
767,2011,4,BURGLARY,S,11
768,2011,4,CHILD ABANDONMENT/NON SUPPORT 1,B,6
769,2011,4,CHILD ABANDONMENT/NON SUPPORT 1,K,1
770,2011,4,CRIMINAL MISCHIEF & RELATED OFFENSES,B,228
771,2011,4,CRIMINAL MISCHIEF & RELATED OFFENSES,K,316
772,2011,4,CRIMINAL MISCHIEF & RELATED OFFENSES,M,225
773,2011,4,CRIMINAL MISCHIEF & RELATED OFFENSES,Q,447
774,2011,4,CRIMINAL MISCHIEF & RELATED OFFENSES,S,86
775,2011,4,CRIMINAL TRESPASS,B,744
776,2011,4,CRIMINAL TRESPASS,K,374
777,2011,4,CRIMINAL TRESPASS,M,525
778,2011,4,CRIMINAL TRESPASS,Q,243
779,2011,4,CRIMINAL TRESPASS,S,37
780,2011,4,DANGEROUS DRUGS,B,2709
781,2011,4,DANGEROUS DRUGS,K,3014
782,2011,4,DANGEROUS DRUGS,M,2157
783,2011,4,DANGEROUS DRUGS,Q,1362
784,2011,4,DANGEROUS DRUGS,S,412
785,2011,4,DANGEROUS WEAPONS,B,480
786,2011,4,DANGEROUS WEAPONS,K,408
787,2011,4,DANGEROUS WEAPONS,M,256
788,2011,4,DANGEROUS WEAPONS,Q,298
789,2011,4,DANGEROUS WEAPONS,S,61
790,2011,4,DISORDERLY CONDUCT,B,14
791,2011,4,DISORDERLY CONDUCT,K,50
792,2011,4,DISORDERLY CONDUCT,M,134
793,2011,4,DISORDERLY CONDUCT,Q,79
794,2011,4,DISORDERLY CONDUCT,S,6
795,2011,4,DISRUPTION OF A RELIGIOUS SERVICE,M,1
796,2011,4,ESCAPE 3,K,1
797,2011,4,ESCAPE 3,Q,1
798,2011,4,ESCAPE 3,S,1
799,2011,4,F.C.A. P.I.N.O.S.,B,18
800,2011,4,F.C.A. P.I.N.O.S.,K,14
801,2011,4,F.C.A. P.I.N.O.S.,M,22
802,2011,4,F.C.A. P.I.N.O.S.,Q,18
803,2011,4,F.C.A. P.I.N.O.S.,S,5
804,2011,4,FELONY ASSAULT,B,254
805,2011,4,FELONY ASSAULT,K,383
806,2011,4,FELONY ASSAULT,M,198
807,2011,4,FELONY ASSAULT,Q,219
808,2011,4,FELONY ASSAULT,S,51
809,2011,4,FORCIBLE TOUCHING,B,6
810,2011,4,FORCIBLE TOUCHING,K,7
811,2011,4,FORCIBLE TOUCHING,M,35
812,2011,4,FORCIBLE TOUCHING,Q,17
813,2011,4,FORCIBLE TOUCHING,S,4
814,2011,4,FORGERY,B,53
815,2011,4,FORGERY,K,142
816,2011,4,FORGERY,M,152
817,2011,4,FORGERY,Q,122
818,2011,4,FORGERY,S,23
819,2011,4,FRAUDS,B,18
820,2011,4,FRAUDS,K,41
821,2011,4,FRAUDS,M,43
822,2011,4,FRAUDS,Q,21
823,2011,4,FRAUDS,S,10
824,2011,4,FRAUDULENT ACCOSTING,K,4
825,2011,4,FRAUDULENT ACCOSTING,M,15
826,2011,4,GAMBLING,B,15
827,2011,4,GAMBLING,K,29
828,2011,4,GAMBLING,M,23
829,2011,4,GAMBLING,Q,18
830,2011,4,GRAND LARCENY,B,76
831,2011,4,GRAND LARCENY,K,132
832,2011,4,GRAND LARCENY,M,214
833,2011,4,GRAND LARCENY,Q,105
834,2011,4,GRAND LARCENY,S,33
835,2011,4,GRAND LARCENY OF MOTOR VEHICLE,B,11
836,2011,4,GRAND LARCENY OF MOTOR VEHICLE,K,34
837,2011,4,GRAND LARCENY OF MOTOR VEHICLE,M,2
838,2011,4,GRAND LARCENY OF MOTOR VEHICLE,Q,32
839,2011,4,GRAND LARCENY OF MOTOR VEHICLE,S,6
840,2011,4,HARASSMENT,B,50
841,2011,4,HARASSMENT,K,43
842,2011,4,HARASSMENT,M,42
843,2011,4,HARASSMENT,Q,30
844,2011,4,HARASSMENT,S,2
845,2011,4,HARRASSMENT 2,B,4
846,2011,4,HARRASSMENT 2,K,4
847,2011,4,HARRASSMENT 2,M,6
848,2011,4,HARRASSMENT 2,Q,3
849,2011,4,HARRASSMENT 2,S,1
850,2011,4,HOMICIDE-NEGLIGENT,UNCLASSIFIED,S,2
851,2011,4,INTOXICATED & IMPAIRED DRIVING,B,102
852,2011,4,INTOXICATED & IMPAIRED DRIVING,K,142
853,2011,4,INTOXICATED & IMPAIRED DRIVING,M,176
854,2011,4,INTOXICATED & IMPAIRED DRIVING,Q,219
855,2011,4,INTOXICATED & IMPAIRED DRIVING,S,38
856,2011,4,INTOXICATED/IMPAIRED DRIVING,B,6
857,2011,4,INTOXICATED/IMPAIRED DRIVING,K,15
858,2011,4,INTOXICATED/IMPAIRED DRIVING,M,10
859,2011,4,INTOXICATED/IMPAIRED DRIVING,Q,22
860,2011,4,INTOXICATED/IMPAIRED DRIVING,S,3
861,2011,4,JOSTLING,M,2
862,2011,4,KIDNAPPING & RELATED OFFENSES,B,2
863,2011,4,KIDNAPPING & RELATED OFFENSES,K,3
864,2011,4,KIDNAPPING & RELATED OFFENSES,M,3
865,2011,4,KIDNAPPING & RELATED OFFENSES,Q,5
866,2011,4,LOITERING,K,1
867,2011,4,LOITERING,M,2
868,2011,4,LOITERING FOR DRUG PURPOSES,B,1
869,2011,4,LOITERING FOR DRUG PURPOSES,K,4
870,2011,4,LOITERING FOR DRUG PURPOSES,M,7
871,2011,4,MISCELLANEOUS PENAL LAW,B,172
872,2011,4,MISCELLANEOUS PENAL LAW,K,413
873,2011,4,MISCELLANEOUS PENAL LAW,M,231
874,2011,4,MISCELLANEOUS PENAL LAW,Q,255
875,2011,4,MISCELLANEOUS PENAL LAW,S,51
876,2011,4,MOVING INFRACTIONS,B,5
877,2011,4,MOVING INFRACTIONS,K,16
878,2011,4,MOVING INFRACTIONS,M,8
879,2011,4,MOVING INFRACTIONS,Q,27
880,2011,4,MOVING INFRACTIONS,S,5
881,2011,4,MURDER & NON-NEGL. MANSLAUGHTER,B,29
882,2011,4,MURDER & NON-NEGL. MANSLAUGHTER,K,27
883,2011,4,MURDER & NON-NEGL. MANSLAUGHTER,M,8
884,2011,4,MURDER & NON-NEGL. MANSLAUGHTER,Q,4
885,2011,4,MURDER & NON-NEGL. MANSLAUGHTER,S,5
886,2011,4,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,B,219
887,2011,4,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,K,107
888,2011,4,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,M,116
889,2011,4,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,Q,88
890,2011,4,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,S,6
891,2011,4,OFFENSES AGAINST PUBLIC ADMINISTRATION,B,402
892,2011,4,OFFENSES AGAINST PUBLIC ADMINISTRATION,K,251
893,2011,4,OFFENSES AGAINST PUBLIC ADMINISTRATION,M,287
894,2011,4,OFFENSES AGAINST PUBLIC ADMINISTRATION,Q,197
895,2011,4,OFFENSES AGAINST PUBLIC ADMINISTRATION,S,72
896,2011,4,OFFENSES AGAINST PUBLIC SAFETY,K,1
897,2011,4,OFFENSES AGAINST PUBLIC SAFETY,M,3
898,2011,4,OFFENSES AGAINST PUBLIC SAFETY,Q,2
899,2011,4,OFFENSES AGAINST PUBLIC SAFETY,S,3
900,2011,4,OFFENSES AGAINST THE PERSON,B,56
901,2011,4,OFFENSES AGAINST THE PERSON,K,33
902,2011,4,OFFENSES AGAINST THE PERSON,M,34
903,2011,4,OFFENSES AGAINST THE PERSON,Q,20
904,2011,4,OFFENSES AGAINST THE PERSON,S,11
905,2011,4,OFFENSES INVOLVING FRAUD,B,24
906,2011,4,OFFENSES INVOLVING FRAUD,K,31
907,2011,4,OFFENSES INVOLVING FRAUD,M,117
908,2011,4,OFFENSES INVOLVING FRAUD,Q,10
909,2011,4,OFFENSES INVOLVING FRAUD,S,2
910,2011,4,OFFENSES RELATED TO CHILDREN,B,4
911,2011,4,OFFENSES RELATED TO CHILDREN,K,15
912,2011,4,OFFENSES RELATED TO CHILDREN,Q,6
913,2011,4,OTHER OFFENSES RELATED TO THEFT,B,527
914,2011,4,OTHER OFFENSES RELATED TO THEFT,K,645
915,2011,4,OTHER OFFENSES RELATED TO THEFT,M,844
916,2011,4,OTHER OFFENSES RELATED TO THEFT,Q,272
917,2011,4,OTHER OFFENSES RELATED TO THEFT,S,2
918,2011,4,OTHER STATE LAWS,B,187
919,2011,4,OTHER STATE LAWS,K,804
920,2011,4,OTHER STATE LAWS,M,805
921,2011,4,OTHER STATE LAWS,Q,365
922,2011,4,OTHER STATE LAWS,S,12
923,2011,4,OTHER STATE LAWS (NON PENAL LA,B,28
924,2011,4,OTHER STATE LAWS (NON PENAL LA,K,26
925,2011,4,OTHER STATE LAWS (NON PENAL LA,M,39
926,2011,4,OTHER STATE LAWS (NON PENAL LA,Q,13
927,2011,4,OTHER STATE LAWS (NON PENAL LA,S,4
928,2011,4,OTHER STATE LAWS (NON PENAL LAW),B,83
929,2011,4,OTHER STATE LAWS (NON PENAL LAW),K,77
930,2011,4,OTHER STATE LAWS (NON PENAL LAW),M,377
931,2011,4,OTHER STATE LAWS (NON PENAL LAW),Q,68
932,2011,4,OTHER STATE LAWS (NON PENAL LAW),S,2
933,2011,4,OTHER TRAFFIC INFRACTION,B,377
934,2011,4,OTHER TRAFFIC INFRACTION,K,439
935,2011,4,OTHER TRAFFIC INFRACTION,M,457
936,2011,4,OTHER TRAFFIC INFRACTION,Q,461
937,2011,4,OTHER TRAFFIC INFRACTION,S,61
938,2011,4,PARKING OFFENSES,Q,1
939,2011,4,PETIT LARCENY,B,171
940,2011,4,PETIT LARCENY,K,120
941,2011,4,PETIT LARCENY,M,225
942,2011,4,PETIT LARCENY,Q,143
943,2011,4,PETIT LARCENY,S,21
944,2011,4,POSSESSION OF STOLEN PROPERTY,B,13
945,2011,4,POSSESSION OF STOLEN PROPERTY,K,28
946,2011,4,POSSESSION OF STOLEN PROPERTY,M,26
947,2011,4,POSSESSION OF STOLEN PROPERTY,Q,17
948,2011,4,POSSESSION OF STOLEN PROPERTY,S,5
949,2011,4,POSSESSION OF STOLEN PROPERTY 5,B,155
950,2011,4,POSSESSION OF STOLEN PROPERTY 5,K,410
951,2011,4,POSSESSION OF STOLEN PROPERTY 5,M,699
952,2011,4,POSSESSION OF STOLEN PROPERTY 5,Q,321
953,2011,4,POSSESSION OF STOLEN PROPERTY 5,S,104
954,2011,4,PROSTITUTION & RELATED OFFENSES,B,89
955,2011,4,PROSTITUTION & RELATED OFFENSES,K,130
956,2011,4,PROSTITUTION & RELATED OFFENSES,M,48
957,2011,4,PROSTITUTION & RELATED OFFENSES,Q,179
958,2011,4,PROSTITUTION & RELATED OFFENSES,S,2
959,2011,4,RAPE,B,15
960,2011,4,RAPE,K,34
961,2011,4,RAPE,M,10
962,2011,4,RAPE,Q,20
963,2011,4,RAPE,S,4
964,2011,4,ROBBERY,B,231
965,2011,4,ROBBERY,K,343
966,2011,4,ROBBERY,M,222
967,2011,4,ROBBERY,Q,193
968,2011,4,ROBBERY,S,23
969,2011,4,SEX CRIMES,B,38
970,2011,4,SEX CRIMES,K,54
971,2011,4,SEX CRIMES,M,28
972,2011,4,SEX CRIMES,Q,36
973,2011,4,SEX CRIMES,S,5
974,2011,4,THEFT-FRAUD,B,17
975,2011,4,THEFT-FRAUD,K,14
976,2011,4,THEFT-FRAUD,M,45
977,2011,4,THEFT-FRAUD,Q,15
978,2011,4,THEFT-FRAUD,S,1
979,2011,4,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),B,13
980,2011,4,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),K,29
981,2011,4,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),M,14
982,2011,4,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),Q,17
983,2011,4,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),S,15
984,2011,4,VEHICLE AND TRAFFIC LAWS,B,81
985,2011,4,VEHICLE AND TRAFFIC LAWS,K,113
986,2011,4,VEHICLE AND TRAFFIC LAWS,M,129
987,2011,4,VEHICLE AND TRAFFIC LAWS,Q,128
988,2011,4,VEHICLE AND TRAFFIC LAWS,S,23
989,2011,5,,B,25
990,2011,5,,K,11
991,2011,5,,M,16
992,2011,5,,Q,5
993,2011,5,,S,1
994,2011,5,ADMINISTRATIVE CODE,M,1
995,2011,5,ALCOHOLIC BEVERAGE CONTROL LAW,B,5
996,2011,5,ALCOHOLIC BEVERAGE CONTROL LAW,K,6
997,2011,5,ALCOHOLIC BEVERAGE CONTROL LAW,M,2
998,2011,5,ALCOHOLIC BEVERAGE CONTROL LAW,Q,6
999,2011,5,ANTICIPATORY OFFENSES,M,3
1000,2011,5,ANTICIPATORY OFFENSES,Q,1
1001,2011,5,ARSON,B,3
1002,2011,5,ARSON,K,7
1003,2011,5,ASSAULT 3 & RELATED OFFENSES,B,889
1004,2011,5,ASSAULT 3 & RELATED OFFENSES,K,992
1005,2011,5,ASSAULT 3 & RELATED OFFENSES,M,692
1006,2011,5,ASSAULT 3 & RELATED OFFENSES,Q,716
1007,2011,5,ASSAULT 3 & RELATED OFFENSES,S,135
1008,2011,5,BURGLAR'S TOOLS,B,5
1009,2011,5,BURGLAR'S TOOLS,K,12
1010,2011,5,BURGLAR'S TOOLS,M,17
1011,2011,5,BURGLAR'S TOOLS,Q,3
1012,2011,5,BURGLAR'S TOOLS,S,1
1013,2011,5,BURGLARY,B,76
1014,2011,5,BURGLARY,K,145
1015,2011,5,BURGLARY,M,104
1016,2011,5,BURGLARY,Q,66
1017,2011,5,BURGLARY,S,38
1018,2011,5,CRIMINAL MISCHIEF & RELATED OFFENSES,B,199
1019,2011,5,CRIMINAL MISCHIEF & RELATED OFFENSES,K,303
1020,2011,5,CRIMINAL MISCHIEF & RELATED OFFENSES,M,207
1021,2011,5,CRIMINAL MISCHIEF & RELATED OFFENSES,Q,292
